scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Afghanistan,1,5,5.078964,f,20928541,20928541,0.868432,1,t,Badghis; Balkh; Bamyan; Daykundi; Farah; Faryab; Ghanzi; Ghor; Helmand; Herat; Jowzjan; Kandahar; Nimruz; Paktika; Samangan; Sar-e Pol; Uruzgan; Wardak; Zabul,4a2c22d0-a797-4500-89b9-678d0c3d7272,8a4860cf-4340-4464-8570-2130fde10320
Afghanistan,2,5,4.921036,t,20277778,20277778,0.637691,1,t,Badakhshan; Baghlan; Kabul; Kapisa; Khost; Kunar; Kunduz; Laghman; Logar; Nangarhar; Nuristan; Paktia; Panjshir; Parwan; Takhar,588df4b7-01e7-4288-9ab5-275bc1afc632,8a4860cf-4340-4464-8570-2130fde10320
Algeria,1,6,5.989979,f,24957496,24957496,0.879996,1,t,Adrar; Aïn Defla; Aïn Témouchent; Biskra; Blida; Bouira; Béchar; Chlef; Djelfa; El Bayadh; El Oued; Ghardaia; Illizi; Khenchela; Laghouat; M'Sila; Mascara; Mostaganem; Médéa; Naâma; Oran; Ouargla; Relizane; Saïda; Sidi Bel Abbès; Tamanrasset; Tiaret; Tindouf; Tipaza; Tissemsilt; Tlemcen,471b39b1-7357-4cb8-95a4-c614f2b10d6d,b62fde8a-57bb-46f1-9908-38c673073243
Algeria,2,5,5.010021,f,20874464,20874464,0.676485,1,t,Algiers; Annaba; Batna; Bejaia; Bordj Bou Arreridj‎; Boumerdès; Constantine; El Tarf; Guelma; Jijel; Mila; Oum El Bouaghi; Skikda; Souk Ahras; Sétif; Tizi Ouzou; Tébessa,b0990a35-7c90-40c6-aa70-a573663deede,b62fde8a-57bb-46f1-9908-38c673073243
Andhra Pradesh,1,7,7.108709,f,28091745,28091745,0.747849,1,t,Anantapur; Chittoor; Guntur; Kadapa(YSR); Kurnool; Prakasam; Sri Potti Sriramulu Nellore,6057921e-07ef-4586-a272-b157d2911748,c5c5061d-a654-4e0c-aed6-10fd0a35dad5
Andhra Pradesh,2,6,5.891291,f,23280831,23280831,0.669686,2,t,East Godavari; Krishna; Srikakulam; Visakhapatnam; Vizianagaram; West Godavari; Yanam,a46b9448-3331-45e8-91f4-10770c67efbb,c5c5061d-a654-4e0c-aed6-10fd0a35dad5
Anhui Province,1,8,7.851123,f,31600273,31600273,0.773674,1,t,Anqingshi; Chaohushi; Chaohushi; Chuzhoushi; Dangtuxian; Dongzhixian; Fanchangxian; Feidongxian; Feixixian; Gaochunxian; Guangdexian; Guichishi; Hanshanxian; Hefeishi; Hexian; Huainingxian; Huangshanshi; Huangshanshi; Huoshanxian; Jiangpuxian; Jingdexian; Jingxian; Jinzaixian; Jixixian; Laianxian; Langxixian; Liuanshi; Lujiangxian; Maanshanshi; Nanlingxian; Ningguoshi; Qianshanxian; Qimenxian; Qingyangxian; Quanjiaoxian; Shexian; Shitaixian; Shuchengxian; Susongxian; Taihuxian; Tianchangshi; Tongchengxian; Tonglingshi; Tonglingxian; Wangjiangxian; Wuhushi; Wuhuxian; Wuweixian; Xiuningxian; Xuanzhoushi; Yixian; Yuexixian; Zongyangxian,bdbce62a-b8d1-44f3-8476-10b03d15addd,9f1fe628-cae6-4bdd-aec0-e138a7c71b39
Anhui Province,2,7,7.148877,f,28773781,28773781,0.816737,1,t,Bangbushi; Bozhoushi; Changfengxian; Dafengshi; Dingyuanxian; Fengtaixian; Fengyangxian; Funanxian; Fuyangshi; Fuyangshi; Guzhenxian; Huaibeishi; Huainanshi; Huaiyuanxian; Huoqiuxian; Jiashanxian; Jieshoushi; Lingbixian; Lixingxian; Mengchengxian; Shouxian; Shuzhoushi; Suixixian; Suzhoushi; Taihexian; Woyangxian; Wuhexian; Xiaoxian; Yingshangxian,cf85a0a7-687c-47ad-8bd3-f0df86ebe9a5,9f1fe628-cae6-4bdd-aec0-e138a7c71b39
Argentina,1,5,5.078434,f,21209758,21209758,0.529142,3,t,Buenos Aires; Chubut; Ciudad Autónoma de Buenos Aires; La Pampa; Neuquén; Río Negro; Santa Cruz; Tierra del Fuego,76fe63a6-2666-44b7-9896-5d10ce627562,2aa6ea56-4ac8-42c7-8ce8-bf0b10247be3
Argentina,2,5,4.921566,t,20554610,20554610,0.819063,1,t,Catamarca; Chaco; Corrientes; Córdoba; Formosa; Jujuy; La Roja; Mendoza; Misiones; Salta; San Juan; San Luis; Santa Fe; Santiago del Estero; Tucumán,e82063a1-5a05-4c73-8629-87fe7bfeeb41,2aa6ea56-4ac8-42c7-8ce8-bf0b10247be3
Bangladesh,1,8,7.996307,f,32441261,32441261,0.573110,9,t,Chittagong,046264ab-3137-4c0f-ba37-713c7475875e,012617d0-cb99-4ad5-9623-d1279d3b7170
Bangladesh,2,7,7.291345,f,29581209,29581209,0.492731,3,f,Rangpur; Sylhet,dbe123c3-9489-469d-a3d9-6bfe3e76ed8c,012617d0-cb99-4ad5-9623-d1279d3b7170
Bangladesh,3,7,6.501306,f,26375997,26375997,0.754155,9,t,Barisal; Khulna,bfe0ac99-e174-4214-95ac-39c50dab7023,012617d0-cb99-4ad5-9623-d1279d3b7170
Bangladesh,4,8,8.211042,f,33312447,33312447,0.744339,1,t,Mymensingh; Rajshani,79fa3550-466a-48c6-b586-b3137fc98ade,012617d0-cb99-4ad5-9623-d1279d3b7170
Bihār,1,8,7.927272,f,32230329,32230329,0.641879,1,t,Begusarai; Darbhanga; Jamui; Munger; Muzaffarpur; Nawada; Samastipur; Sheikhpura; Vaishali,461bc3b4-329c-4e58-8319-bc513208a009,3e6d7a4d-0fd1-4169-8c47-bf4965a336e2
Bihār,2,8,7.991773,f,32492575,32492575,0.793171,1,t,Arwal; Aurangabad; Bhojpur; Buxar; Gaya; Jehanabad; Kaimur (Bhabua); Lakhisarai; Nalanda; Patna; Rohtas,385d9765-3a9b-47b5-93ff-bec08b0bb801,3e6d7a4d-0fd1-4169-8c47-bf4965a336e2
Bihār,3,8,8.087320,f,32881045,32881045,0.597310,1,t,Gopalganj; Madhubani; Pashchim Champaran; Purba Champaran; Saran; Sheohar; Sitamarhi; Siwan,026f2c0c-07ff-4716-90e3-dc00b27cf9c9,3e6d7a4d-0fd1-4169-8c47-bf4965a336e2
Bihār,4,8,7.993634,f,32500141,32500141,0.732632,1,t,Araria; Banka; Bhagalpur; Katihar; Khagaria; Kishanganj; Madhepura; Purnia; Saharsa; Supaul,75d8ffeb-d18b-4024-812e-8165eb78bebb,3e6d7a4d-0fd1-4169-8c47-bf4965a336e2
Brazil,1,8,8.362563,f,33706225,33706225,0.741018,1,t,Acre; Amapa; Amazonas; Distrito Federal; Goias; Mato Grosso; Mato Grosso do Sul; Para; Rondonia; Roraima,658e3fa9-8565-4bd9-8e29-736e3e4f6247,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,2,8,7.788997,f,31394405,31394405,0.818062,6,t,Bombinhas; Parana; Rio Grande do Sul; Santa Catarina,57bb37dd-87d4-40e4-af20-021c59390fab,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,3,8,7.746129,f,31221618,31221618,0.621931,5,f,Ceara; Fernando de Noronha; Maranhao; Paraiba; Piaui; Raposa; Rio Granda do Norte; Sergipe; Tocantins,bd5a5ca0-6ede-419d-94da-cf3cb2cba289,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,4,9,9.419508,f,37966356,37966356,0.777984,1,t,Minas Gerais; Rio de Jeneiro,55d1f226-55a3-4c7f-a3e8-3e3e32c81f45,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,5,8,7.682803,f,30966379,30966379,0.620311,1,t,Alagoas; Bahia; Espirito Santo; Pernambuco,2e63252e-522b-4deb-b0de-c34e0618ea02,8865c0ea-20a4-4836-bd0b-aef668dcf660
California,1,5,5.105697,f,20075835,20075835,0.725732,9,t,Alameda; Alpine; Amador; Butte; Calaveras; Colusa; Contra Costa; Del Norte; El Dorado; Fresno; Glenn; Humboldt; Inyo; Kern; Kings; Lake; Lassen; Madera; Marin; Mariposa; Mendocino; Merced; Modoc; Mono; Monterey; Napa; Nevada; Placer; Plumas; Sacramento; San Benito; San Francisco; San Joaquin; San Luis Obispo; San Mateo; Santa Barbara; Santa Clara; Santa Cruz; Shasta; Sierra; Siskiyou; Solano; Sonoma; Stanislaus; Sutter; Tehama; Trinity; Tulare; Tuolumne; Ventura; Yolo; Yuba,8f7228be-a100-4bec-8804-8d6f5ec34600,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,2,6,5.894303,f,23176674,23176674,0.808448,3,t,Imperial; Los Angeles; Orange; Riverside; San Bernardino; San Diego,6a595123-7a6d-48a6-b3f8-c997855d760d,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
Canada,1,5,4.997822,t,19521079,19521079,0.424417,292,f,Alberta; Ontario,1597ff53-ef6b-4eeb-b3da-6d341ee247e6,70f5b9f3-48b5-4be7-8045-f62fb883343b
Canada,2,5,5.002178,f,19538096,19538096,0.540181,6567,t,British Columbia; Manitoba; New Brunswick; Newfoundland and Labrador; Northwest Territories; Nova Scotia; Nunavut; Prince Edward Island; Quebec; Saskatchewan; Yukon,e0adadc7-df0b-41f5-83cd-771069de9cca,70f5b9f3-48b5-4be7-8045-f62fb883343b
China,1,9,8.516396,f,35108852,35108852,0.876887,1,t,Shanxi Province,546f8f6e-0942-4215-aad9-fc77082c54de,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,2,8,7.611727,f,31379351,31379351,0.640318,1,t,Heilongjiang Province,af389db8-3a0c-4514-9b61-4ebf4015ef66,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,3,6,6.111788,f,25195853,25195853,0.529652,1,t,Gansu Province,f4547921-2f8c-43b6-99a0-3e5493e49601,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,4,6,6.386459,f,26328184,26328184,0.829542,1,t,Xinjiang Uyghur Autonomous Region,3f256a02-2b6f-4d9a-add8-2ae2f3d6fc2f,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,5,7,7.084757,f,29206918,29206918,0.300689,2,f,Jilin Province; Tibet Autonomous Region,a91ada4d-36c4-47cf-b022-01dc1baefdbc,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,6,7,7.380038,f,30424216,30424216,0.531967,2,f,Inner Mongolia Autonomous Region; Qinghai Province,d129ed68-efeb-4720-be3b-08a17167d1bd,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,7,9,9.375194,f,38649249,38649249,0.312281,2,f,Chongqing Municipality; Ningxia Ningxia Hui Autonomous Region,6ea2889f-569a-41bd-82dd-e48d967a56e7,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,8,6,5.851624,f,24123327,24123327,0.736289,3,t,Shanghai Municipality,45db467f-a7a7-496e-92a3-a076a2a1e369,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,9,9,8.814592,f,36338165,36338165,0.183669,6,t,Hainan Province; Hong Kong Special Administrative Region; Macau Special Administrative Region; Taiwan Province,bc9de9ef-6864-4b28-b6cd-067bb1e7f7be,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,10,9,8.867425,f,36555968,36555968,0.748612,1,t,Beijing Municipality; Tianjin Municipality,0f47afe7-7a55-46eb-ba55-265e4bf6fc30,9cc5635f-f158-49c5-be62-9f0328ba2d66
Colombia,1,6,5.995736,f,24019617,24019617,0.741511,5,t,Amazonas; Arauca; Bogota Capital District; Boyacá; Caquetá; Casanare; Cauca; Cundinamarca; Guainía; Guaviare; Huila; Meta; Nariño; Putumayo; Santander; Tolima; Vaupés; Vichada,b1cb65ac-681b-4a81-8d3a-2211905d1e6a,ee9fc592-86d7-4c57-ac1d-4de831c42310
Colombia,2,7,7.004264,f,28059894,28059894,0.349836,11,t,"Antioquia; Archipiélago de San Andrés, Providencia y Santa Catalina; Atlántico; Bolívar; Caldas; Cesar; Chocó; Córdoba; La Guajira; Magdalena; Norte de Santander; Quindío; Risaralda; Sucre; Valle del Cauca",872beb71-ba4b-406c-a99a-8bee2efc5727,ee9fc592-86d7-4c57-ac1d-4de831c42310
Democratic Republic of the Congo,1,8,7.942099,f,31795574,31795574,0.588984,2,t,Haut-Katanga; Haut-Lomami; Kasai-Oriental; Lomami; Lualaba; Sankuru; South Kivu; Tanganyika; Tshuapa,d82b54c4-b464-4e57-93aa-ec8a7c2335e7,6fc76783-7fee-4ad3-9cf2-59fc5f93e7f8
Democratic Republic of the Congo,2,9,8.927189,f,35739306,35739306,0.657354,1,t,Ituri; Lower Uele; Maniema; Mongala; Nord-Ubangi; North Kivu; Sud-Ubangi; Tshopo; Upper Uele; Équateur,e4e74494-8ae0-441f-9cbc-0902efcba871,6fc76783-7fee-4ad3-9cf2-59fc5f93e7f8
Democratic Republic of the Congo,3,9,9.130712,f,36554095,36554095,0.751977,14,t,Central Kasai; Kasai; Kinshasa; Kongo-Central; Kwango; Kwilu; Mai-Ndombe,cb1ffb28-54ea-4b68-8d7c-706e7c60c057,6fc76783-7fee-4ad3-9cf2-59fc5f93e7f8
Dhaka,1,6,6.194830,f,23725476,23725476,0.679950,13,t,Faridpur; Gazipur; Gopalganj; Kishoreganj; Madaripur; Munshiganj; Narayanganj; Narsingdi; Shariatpur,b0da7eb6-84e3-4a63-9ebd-a2ef7d0a0f9a,532d1ba8-7a54-451b-b7e0-fd8700db33c5
Dhaka,2,6,5.805170,f,22233123,22233123,0.671220,1,t,Dhaka; Manikganj; Rajbari; Tangail,90bbb1fe-5837-49be-b05e-c897d2b5c719,532d1ba8-7a54-451b-b7e0-fd8700db33c5
Earth,1,9,9.328285,f,37288853,37288853,0.443230,226,t,Albania; Bosnia and Herzegovina; Croatia; Greece; Hungary; Kosovo; Montenegro; Serbia,744390d3-7f1c-423a-8b59-d21d304a20c9,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,2,9,9.134895,f,36515796,36515796,0.408677,6,t,Austria; Czechia; Holy See; Liechtenstein; San Marino; Slovakia; Slovenia; Switzerland,afa89009-001f-4c96-84da-ec261141027f,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,3,8,7.701703,f,30786757,30786757,0.778670,2,t,Bulgaria; North Macedonia; Republic of Moldova; Romania,3b2662f2-3681-4ff5-8623-e76ad6cffd43,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,4,8,8.126704,f,32485655,32485655,0.586228,9,t,Cameroon; Equatorial Guinea; Gabon; Sao Tome and Principe,df5fb2a6-1b1d-4b60-87be-369c636b1dda,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,5,9,9.174497,f,36674099,36674099,0.379189,29,t,Antarctica; Eswatini; Lesotho; Mozambique,ffabe028-e6db-46fc-9491-480710153738,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,6,9,9.382913,f,37507221,37507221,0.662099,16,t,Morocco,6bcf6ad9-8bc5-45cb-bd0b-a6c5932c3291,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,7,7,7.007245,f,28010735,28010735,0.822128,144,t,Guinea; Liberia; Sierra Leone,844ebd6c-3337-428a-88fc-b296eba13e02,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,8,9,9.053893,f,36191998,36191998,0.765123,2,t,Angola,678433bc-dc81-49f8-a736-90f9df3b3a5b,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,9,5,5.201479,f,20792372,20792372,0.558695,3,t,Malawi,31a5c266-7c3b-4cd7-b626-5668affc9228,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,10,6,6.417600,f,25653689,25653689,0.837986,1,t,Niger,bae4a4ab-9c34-4f22-a9af-d173157977ae,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,11,6,5.858077,f,23417055,23417055,0.690518,1,t,Mali,4cd42c29-f8eb-4e65-bd1b-135b77eb4670,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,12,9,9.065440,f,36238158,36238158,0.233225,2316,t,Andorra; Faroe Islands; Gibraltar; Greenland; Guernsey; Iceland; Ireland; Isle of Man; Libya; Malta; Monaco; Portugal; Tunisia,d54f1cfe-f4e8-4fcd-8d9b-09b4344253e2,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,13,6,5.781594,f,23111324,23111324,0.797249,1,t,Benin; Togo,1a4f7dbb-04c1-47b7-bea1-42001a634bce,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,14,6,5.576914,f,22293137,22293137,0.531337,1,t,Central African Republic; Congo; South Sudan,75eeb9cf-226c-417d-80b3-ad9fc1922ca4,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,15,5,5.103949,f,20402506,20402506,0.066919,48,t,Saint Helena; Zambia,4d58fde7-5e5a-4283-b963-e9eb3d988c25,4dc3821a-f4c4-484c-90f9-64970c6818b0
