scope,district_number,seats,fractional_seats,floor_override,bonus_seats,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Madhya Pradesh,6,8,8.109008,f,0,10317725,10317725,0.729137,1,t,Chhatarpur; Damoh; Katni; Niwari; Panna; Satna; Tikamgarh,c744798f-3d4c-485c-a668-056bdd7901be,a590ccbb-79cc-42ea-87cd-84428d95f854
Madhya Pradesh,7,8,8.162474,f,0,10385754,10385754,0.617146,1,t,Agar; Dewas; Indore; Rajgarh; Sehore,39b75d76-e399-43fd-afd3-a599796750a2,a590ccbb-79cc-42ea-87cd-84428d95f854
Madhya Pradesh,8,8,8.222008,f,0,10461504,10461504,0.799594,1,t,Ashoknagar; Bhopal; Guna; Raisen; Sagar; Vidisha,840c14ca-3e22-4799-8a41-86d2e6c51811,a590ccbb-79cc-42ea-87cd-84428d95f854
Madhya Pradesh,9,7,7.195595,f,0,9155518,9155518,0.626429,1,t,Anuppur; Balaghat; Dindori; Jabalpur; Mandla; Umaria,476d6dbd-f477-4aae-8a5b-96e84eaf7cf7,a590ccbb-79cc-42ea-87cd-84428d95f854
Mahārāshtra,1,9,8.942018,f,0,11490214,11490214,0.864307,3,t,Mumbai Suburban; Palghar; Thane,1964446e-2fd9-4a19-b888-e6135066eb8f,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,2,6,5.886892,f,0,7564473,7564473,0.674961,1,t,Solapur,2a888ec3-4acf-49f2-be46-496055de401e,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,3,6,5.718736,f,0,7348397,7348397,0.817394,1,t,Aurangabad; Jalna,9a06e0bf-e4f4-41e4-b888-fad0959daa0d,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,4,8,8.175581,f,0,10505367,10505367,0.554676,1,t,Chandrapur; Gadchiroli; Nanded; Wardha; Yavatmal,ead70b00-668f-4fd4-b29f-34e0f0b67fbf,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,5,7,7.259068,f,0,9327676,9327676,0.773309,1,t,Sangli; Satara,b5334804-0633-4b87-92d8-4c6d66cb8cb3,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,6,9,9.106558,f,0,11701643,11701643,0.624661,14,f,Kolhapur; Mumbai; Raigarh; Ratnagiri; Sindhudurg,8362b9bb-2440-4d69-867e-6db9d73e273c,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,7,9,8.677873,f,0,11150796,11150796,0.830237,1,t,Nashik,4a2d75ae-54ae-41d7-9c26-069cb06cc44d,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,8,7,7.096875,f,0,9119263,9119263,0.737998,1,t,Akola; Amravati; Buldana; Hingoli; Washim,a689bf05-ef2c-40c1-8eb5-8cd3b40c7569,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,9,7,7.017040,f,0,9016678,9016678,0.839561,1,t,Bhandara; Gondiya; Nagpur,677e65c9-5059-4361-b594-81be1be2f82b,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,10,8,7.850836,f,0,10088079,10088079,0.758137,1,t,Bid; Latur; Osmanabad; Parbhani,b144c7b6-3005-4f5b-a30e-c9348db5e1c4,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,11,8,8.025555,f,0,10312588,10312588,0.716575,1,t,Ahmadnagar,66474969-e9ab-478b-abe1-c57a8ddbb7ca,d9d25ed5-9f43-43cc-b034-73945fd31051
Mahārāshtra,12,6,6.242966,f,0,8022017,8022017,0.701702,1,t,Dhule; Jalgaon; Nandurbar,08170226-ad6c-498c-a36c-454afbcb0c7d,d9d25ed5-9f43-43cc-b034-73945fd31051
Odisha,1,7,6.950834,f,0,8740008,8740008,0.766011,1,t,Ganjam; Khordha; Nayagarh; Puri,976fc3f6-0793-4739-b771-5bff7285ba42,bf31e7f8-eef5-464f-a3bc-c2a49fb8b13c
Odisha,2,8,8.019708,f,0,10084015,10084015,0.691604,1,t,Bargarh; Baudh; Debagarh; Jharsuguda; Sambalpur; Subarnapur; Sundargarh,91682a83-dcf8-4557-bd0e-25fd327d935c,bf31e7f8-eef5-464f-a3bc-c2a49fb8b13c
Odisha,3,7,7.098740,f,0,8925986,8925986,0.771389,4,t,Baleshwar; Bhadrak; Kendujhar; Mayurbhanj,07b08762-6c75-4c7a-bfd3-441c9a4f4b6b,bf31e7f8-eef5-464f-a3bc-c2a49fb8b13c
Odisha,4,8,8.034304,f,0,10102367,10102367,0.733905,6,t,Anugul; Cuttack; Dhenkanal; Jagatsinghapur; Jajapur; Kendrapara,5d57f76f-534b-4c38-9fab-dc60da8b2e6c,bf31e7f8-eef5-464f-a3bc-c2a49fb8b13c
Odisha,5,8,7.896413,f,0,9928983,9928983,0.693875,1,t,Balangir; Gajapati; Kalahandi; Kandhamal; Koraput; Malkangiri; Nabarangapur; Nuapada; Rayagada,47524cb4-192b-4fd8-9336-755658856a6a,bf31e7f8-eef5-464f-a3bc-c2a49fb8b13c
Pune,1,6,5.944247,f,0,7328729,7328729,0.675214,2,t,Baramati; Bhor; Daund; Haveli; Indapur; Purandhar; Shirur; Velhe,b3c62239-6f4a-429e-a6fd-98db3b99185c,0ade322e-d4f6-4d5e-8062-e7d8af3b5804
Pune,2,6,6.055753,f,0,7466205,7466205,0.803738,1,t,Ambegaon; Junnar; Khed; Mawal; Mulshi; Pune City,32f3e449-4e65-4326-8e97-8687f869a8a4,0ade322e-d4f6-4d5e-8062-e7d8af3b5804
Punjab,1,9,8.713236,f,0,11088528,11088528,0.734134,1,t,Fatehgarh Sahib; Ludhiana; Patiala; Rupnagar; Sahibzada Ajit Singh Nagar; Sangrur,77e5dca6-bd0a-4b5c-8939-d28ecb3bfcc8,ffd9aa34-6a7b-4148-a350-46c35650706a
Punjab,2,8,8.184871,f,0,10416127,10416127,0.738938,1,t,Barnala; Bathinda; Faridkot; Fazilka; Firozpur; Mansa; Moga; Muktsar; Tarn Taran,616a1906-2cb6-4406-9fd4-8bbbc1b103ea,ffd9aa34-6a7b-4148-a350-46c35650706a
Punjab,3,8,8.101893,f,0,10310528,10310528,0.717039,1,t,Amritsar; Gurdaspur; Hoshiarpur; Jalandhar; Kapurthala; Pathankot; Shahid Bhagat Singh Nagar,51ab859f-ad9b-4a0a-add3-b4a73fdf94ff,ffd9aa34-6a7b-4148-a350-46c35650706a
Rājasthān,1,7,7.409576,f,0,9522961,9522961,0.712144,1,t,Barmer; Jaisalmer; Jalor; Pali,1a4cf840-d1f2-4de2-9bb5-504ff1209a8c,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,2,7,7.240158,f,0,9305221,9305221,0.743138,1,t,Alwar; Bharatpur; Dausa; Dhaulpur; Karauli,16e0e5a9-f661-4865-ae57-786fa50743c7,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,3,7,6.721481,f,0,8638606,8638606,0.701272,1,t,Ajmer; Bhilwara; Rajsamand; Tonk,913e636d-b374-4c7e-a680-52527647101c,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,4,7,6.851924,f,0,8806254,8806254,0.537196,2,t,Baran; Bundi; Chittaurgarh; Jhalawar; Kota; Sawai Madhopur,e0b9100a-b6c1-4cbc-a235-ef711506d4f7,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,5,8,8.171194,f,0,10501810,10501810,0.800121,1,t,Jodhpur; Nagaur,422c350f-9684-4ecc-b59f-b7b25067ccd5,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,6,8,7.665493,f,0,9851872,9851872,0.782493,1,t,Churu; Jhunjhunun; Sikar,374e95ac-c695-4b95-ad4f-5d461c650dfc,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,7,7,7.029268,f,0,9034181,9034181,0.749498,1,t,Bikaner; Ganganagar; Hanumangarh,42b4083c-ab25-4e28-b4b3-318656b02a47,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,8,7,7.175072,f,0,9221571,9221571,0.759004,1,t,Banswara; Dungarpur; Pratapgarh; Sirohi; Udaipur,c053a41f-506b-4acd-8d3b-61ab2b166037,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Rājasthān,9,7,6.735834,f,0,8657052,8657052,0.799588,1,t,Jaipur,c2a7aacd-2e86-43f4-a166-fe0790fac131,a0614e7a-dc45-41d3-b9f3-59b746890a9a
Tamil Nādu,1,7,6.809126,f,0,8884165,8884165,0.864451,2,t,Kanniyakumari; Tenkasi; Thoothukkudi; Tirunelveli; Virudhunagar,b1a829c1-2cb9-48f5-a2b4-f80cd415178e,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Tamil Nādu,2,8,7.665785,f,0,10001885,10001885,0.720467,8,t,Ariyalur; Cuddalore; Mayiladuthurai; Nagapattinam; Puducherry; Thanjavur; Thiruvarur,4b3b9d43-95fc-4e09-8b75-550232b1ad26,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Tamil Nādu,3,8,8.164404,f,0,10652455,10652455,0.705576,1,t,Coimbatore; The Nilgiris; Tiruppur,1fee6231-1568-4d96-bc10-07c8bc4642c5,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Tamil Nādu,4,8,8.467923,f,0,11048470,11048470,0.661124,13,t,Dindigul; Madurai; Pudukkottai; Ramanathapuram; Sivaganga; Theni,b1b10ab9-7ab0-4ce3-a270-2e9ac9dcf339,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Tamil Nādu,5,8,7.993375,f,0,10429307,10429307,0.695421,1,t,Krishnagiri; Ranipet; Tirupathur; Tiruvannamalai; Vellore; Viluppuram,211715c8-5ac5-424a-a4b0-4bb702bbe8ee,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Tamil Nādu,6,8,8.272484,f,0,10793472,10793472,0.692126,1,t,Chengalputtu; Chennai; Kancheepuram; Thiruvallur,bbb6cdeb-f0bf-4d13-bb81-ef29a474195a,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Tamil Nādu,7,8,7.853017,f,0,10246175,10246175,0.790480,1,t,Dharmapuri; Kallakurichi; Namakkal; Salem,de08d0b2-9209-4f74-853a-ec94deba739a,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Tamil Nādu,8,7,6.773887,f,0,8838187,8838187,0.550134,1,t,Erode; Karur; Perambalur; Tiruchirappalli,873f838a-7ae8-44d1-b318-4937a0983ba8,fc3aa94a-6300-420f-9d3c-babc4b9efea3
Telangāna,1,9,8.918430,f,0,11335526,11335526,0.824919,1,t,Jogulamba; Mahabubnagar; Nagarkurnool; Nalgonda; Narayanpet; Rangareddy; Vikarabad; Wanaparthy,84b1212a-3886-4dac-8749-780afec3dec3,ba5acc44-e185-43e0-a5b1-857777c9d194
Telangāna,2,8,8.019332,f,0,10192752,10192752,0.765007,1,t,Adilabad; Jagtial; Jayashankar; Kamareddy; Karimnagar; Komaram Bheem; Mancherial; Nirmal; Nizamabad; Peddapalli,e7247650-29b2-48aa-8180-2f1a55d6b428,ba5acc44-e185-43e0-a5b1-857777c9d194
Telangāna,3,8,7.890548,f,0,10029064,10029064,0.746626,1,t,Bhadradri; Jangaon; Khammam; Mahabubabad; Mulugu; Suryapet; Warangal (R); Warangal (U); Yadadri Bhongiri,859dd779-e648-4454-bcb5-c33f4b037cb9,ba5acc44-e185-43e0-a5b1-857777c9d194
Telangāna,4,9,9.171690,f,0,11657424,11657424,0.699216,1,t,Hydrabad; Medak; Medchal; Rajanna Sircilla; Sangareddy; Siddipet,15c32397-6553-447f-8e5b-9bbc234ba5b2,ba5acc44-e185-43e0-a5b1-857777c9d194
Uttar Pradesh,1,8,8.451139,f,0,10784905,10784905,0.659490,1,t,Hamirpur; Jalaun; Jhansi; Lalitpur; Mahoba,e69c7ea1-8aea-4e35-8cb0-b563d67aa246,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,2,7,7.255995,f,0,9259724,9259724,0.713750,1,t,Baghpat; Muzaffarnagar; Saharanpur; Samli,530b2b0e-dde3-4534-960f-42c608d8fdfc,bc2eaef9-36f0-4b80-aed2-621166f11900
