scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Alabama,1,5,4.998766,t,2374557,2374557,0.825039,4,t,Autauga; Baldwin; Barbour; Bibb; Bullock; Butler; Chambers; Chilton; Choctaw; Clarke; Coffee; Conecuh; Coosa; Covington; Crenshaw; Dale; Dallas; Elmore; Escambia; Geneva; Greene; Hale; Henry; Houston; Lee; Lowndes; Macon; Marengo; Mobile; Monroe; Montgomery; Perry; Pike; Russell; Shelby; Sumter; Tallapoosa; Tuscaloosa; Washington; Wilcox,3a9b9103-282c-4234-a334-82995bfb20ab,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Alabama,2,5,5.001234,f,2375729,2375729,0.863614,1,t,Blount; Calhoun; Cherokee; Clay; Cleburne; Colbert; Cullman; DeKalb; Etowah; Fayette; Franklin; Jackson; Jefferson; Lamar; Lauderdale; Lawrence; Limestone; Madison; Marion; Marshall; Morgan; Pickens; Randolph; St. Clair; Talladega; Walker; Winston,8a805ebd-d7ae-46ca-92ad-8c8c999d8cb7,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Arizona,1,7,7.000000,f,3370933,3370933,0.885440,1,t,Apache; Cochise; Coconino; Gila; Graham; Greenlee; La Paz; Mohave; Navajo; Pima; Pinal; Santa Cruz; Yavapai; Yuma,f21d8656-7225-4fd4-9cb0-fe53b2880e9a,cc9f21e4-618a-448e-8c85-1fc00cf5aa4a
California,1,7,7.013055,f,3448456,3448456,0.677719,1,t,Alpine; Amador; Calaveras; Contra Costa; El Dorado; Mariposa; Mono; Sacramento; Tuolumne,6f57a776-2ec3-4a34-b3fc-d0c365e69e7c,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,2,7,7.058535,f,3470819,3470819,0.922732,2,t,Butte; Colusa; Del Norte; Glenn; Humboldt; Lake; Lassen; Marin; Mendocino; Modoc; Napa; Nevada; Placer; Plumas; Shasta; Sierra; Siskiyou; Solano; Sonoma; Sutter; Tehama; Trinity; Yolo; Yuba,8478ef39-065a-4e6d-b000-568bdb9c737c,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,3,6,5.827377,f,2865435,2865435,0.791613,1,t,Imperial; Riverside,ae43a5e5-f15e-4ed7-bdf0-f430da83754c,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,4,7,7.353274,f,3615748,3615748,0.898222,1,t,San Diego,5ed28fb8-bf89-476b-ae5a-0a9e539b3301,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,5,7,7.105065,f,3493699,3493699,0.916053,1,t,Orange,6d26f1da-7603-428f-baf6-1d73dae42561,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,6,7,6.978641,f,3431534,3431534,0.763802,1,t,Inyo; Kern; San Bernardino,a24b1065-2cf8-408e-a961-3cddcac27086,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,7,7,7.117096,f,3499615,3499615,0.549183,7,t,Fresno; Kings; San Luis Obispo; Santa Barbara; Tulare; Ventura,6945ee5e-7465-4f03-9429-54aa1a6bd1f2,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,8,6,5.711889,f,2808647,2808647,0.575695,1,t,Madera; Merced; Monterey; San Benito; San Joaquin; Santa Cruz; Stanislaus,5f234436-caf4-411c-9c4a-f1abb45076e3,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,9,6,6.064777,f,2982169,2982169,0.675500,1,t,San Mateo; Santa Clara,4aefc35f-a263-4c6f-b1a5-0dd16d2647b4,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,10,6,5.770290,f,2837364,2837364,0.629657,3,t,Alameda; San Francisco,1231fe5c-192d-47ba-a50e-10e68bb07ed8,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
Colorado,1,6,6.050069,f,2970640,2970640,0.702769,2,t,Adams; Arapahoe; Boulder; Denver; Douglas; Jefferson,240aed8c-75ca-429f-ae16-f762a8b14779,5804c271-502a-4fe9-8d98-20588076ba96
Colorado,2,5,4.949931,t,2430462,2430462,0.954303,2,t,Alamosa; Archuleta; Baca; Bent; Broomfield; Chaffee; Cheyenne; Clear Creek; Conejos; Costilla; Crowley; Custer; Delta; Dolores; Eagle; El Paso; Elbert; Fremont; Garfield; Gilpin; Grand; Gunnison; Hinsdale; Huerfano; Jackson; Kiowa; Kit Carson; La Plata; Lake; Larimer; Las Animas; Lincoln; Logan; Mesa; Mineral; Moffat; Montezuma; Montrose; Morgan; Otero; Ouray; Park; Phillips; Pitkin; Prowers; Pueblo; Rio Blanco; Rio Grande; Routt; Saguache; San Juan; San Miguel; Sedgwick; Summit; Teller; Washington; Weld; Yuma,0bac0209-98d8-4cb4-a6c0-8cc864bab71c,5804c271-502a-4fe9-8d98-20588076ba96
