id,legislature_id,jurisdiction_id,district_number,seats,target_population,actual_population,created_at,updated_at,deleted_at,status,fractional_seats,floor_override,map_id,num_geom_parts,is_contiguous,convex_hull_ratio
6a9a7e01-3fba-44e9-bfb9-de1730ad10a8,319c1990-6128-4bd8-a797-bb5de6b79ad3,6f6a314b-05d6-4bc0-9205-86a60f4da51c,1,6,1415911,1415911,2026-08-27 19:10:39,2026-08-27 19:10:40,,active,5.929695,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.719346
6ee1be48-38a4-4465-9393-a820937ad113,319c1990-6128-4bd8-a797-bb5de6b79ad3,1c713196-11fc-4c2c-9d5f-5e93113752c2,1,9,2143446,2143446,2026-08-27 19:09:25,2026-08-27 19:09:26,,active,8.852313,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.740397
7f428651-9e8a-4e5e-89c6-2deacfa0a50d,319c1990-6128-4bd8-a797-bb5de6b79ad3,4676973a-ab2c-48e9-87e2-2de7d3f426b7,1,8,2119011,2119011,2026-08-27 19:08:41,2026-08-27 19:08:41,,active,8.037879,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,49,t,0.345792
87c858a3-436b-4dca-a2ce-1c7c04b65eaa,319c1990-6128-4bd8-a797-bb5de6b79ad3,04939616-b180-43e4-bdcc-c5cf0094c78e,1,6,1484499,1484499,2026-08-27 19:09:23,2026-08-27 19:09:24,,active,6.088406,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,110,t,0.388350
90e95f37-0ac7-4623-bdf5-7932e552b891,319c1990-6128-4bd8-a797-bb5de6b79ad3,ad2ed904-d454-480b-9e0b-2634edaced1a,1,9,1753762,1753762,2026-08-27 19:09:19,2026-08-27 19:09:19,,active,9.111952,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.807826
92f75981-1ff6-4f84-8f19-38fbe43bffca,319c1990-6128-4bd8-a797-bb5de6b79ad3,81d759f2-2704-46c2-89d4-b96072dea3c7,1,7,759714,759714,2026-08-27 19:09:26,2026-08-27 19:09:26,,active,6.794968,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.696343
b031c272-886a-47c2-bbcc-948543973725,319c1990-6128-4bd8-a797-bb5de6b79ad3,68cec397-71fc-4b02-9c6d-f77d2e5576d7,1,5,1205834,1205834,2026-08-27 19:09:46,2026-08-27 19:09:47,,active,4.974680,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,11,t,0.796814
b708fdd4-4034-469b-a651-c5c818b314ee,319c1990-6128-4bd8-a797-bb5de6b79ad3,54238ac7-4af7-4a13-b0f5-0f1b324b57da,1,9,2154955,2154955,2026-08-27 19:10:46,2026-08-27 19:10:47,,active,9.196283,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,10,t,0.775557
c3cbb2d1-a9a2-4f48-bd4a-8ecd67c760ad,319c1990-6128-4bd8-a797-bb5de6b79ad3,fba2aa5a-edcf-4aba-959e-eab482aeb022,1,9,1857312,1857312,2026-08-27 19:08:21,2026-08-27 19:08:21,,active,9.000000,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,3,t,0.680464
c82694fd-5a9d-4365-bbba-35bdcd6f64cc,319c1990-6128-4bd8-a797-bb5de6b79ad3,bd97ad06-2bbc-4f45-89b2-387701b6c903,1,3,644984,644984,2026-08-27 19:08:57,2026-08-27 19:08:58,,active,2.772059,t,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,9,t,0.552817
