scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Alabama,1,5,4.998766,t,2374557,2374557,0.825039,4,t,Autauga; Baldwin; Barbour; Bibb; Bullock; Butler; Chambers; Chilton; Choctaw; Clarke; Coffee; Conecuh; Coosa; Covington; Crenshaw; Dale; Dallas; Elmore; Escambia; Geneva; Greene; Hale; Henry; Houston; Lee; Lowndes; Macon; Marengo; Mobile; Monroe; Montgomery; Perry; Pike; Russell; Shelby; Sumter; Tallapoosa; Tuscaloosa; Washington; Wilcox,4ecf0545-52b1-406a-806c-ab1aeb4fc708,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Alabama,2,5,5.001234,f,2375729,2375729,0.863614,1,t,Blount; Calhoun; Cherokee; Clay; Cleburne; Colbert; Cullman; DeKalb; Etowah; Fayette; Franklin; Jackson; Jefferson; Lamar; Lauderdale; Lawrence; Limestone; Madison; Marion; Marshall; Morgan; Pickens; Randolph; St. Clair; Talladega; Walker; Winston,4ed45630-9277-4ad9-8642-001aef05fd29,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Arizona,1,7,7.000000,f,3370933,3370933,0.885440,1,t,Apache; Cochise; Coconino; Gila; Graham; Greenlee; La Paz; Mohave; Navajo; Pima; Pinal; Santa Cruz; Yavapai; Yuma,ed5350cb-3496-4565-9da3-af5ab16465b9,cc9f21e4-618a-448e-8c85-1fc00cf5aa4a
California,1,7,7.013055,f,3448456,3448456,0.677719,1,t,Alpine; Amador; Calaveras; Contra Costa; El Dorado; Mariposa; Mono; Sacramento; Tuolumne,0fdee01d-1f91-44b8-af5d-d14ccd198eae,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,2,7,7.058535,f,3470819,3470819,0.922732,2,t,Butte; Colusa; Del Norte; Glenn; Humboldt; Lake; Lassen; Marin; Mendocino; Modoc; Napa; Nevada; Placer; Plumas; Shasta; Sierra; Siskiyou; Solano; Sonoma; Sutter; Tehama; Trinity; Yolo; Yuba,b7cbe764-89cd-4607-83b2-25cdbd0e45a6,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,3,6,5.827377,f,2865435,2865435,0.791613,1,t,Imperial; Riverside,181a39ab-46c9-48b2-a6a8-f1c8736a4f85,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,4,7,7.353274,f,3615748,3615748,0.898222,1,t,San Diego,94cd7501-e544-4732-9632-01692c173727,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,5,7,7.105065,f,3493699,3493699,0.916053,1,t,Orange,07c4a7a4-1201-4baa-916d-4371834ce4a8,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,6,6,5.990912,f,2945848,2945848,0.779388,1,t,Inyo; San Bernardino; Tulare,8308665d-0ad7-4edd-8c2a-704df5088b1c,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,7,7,6.812785,f,3349979,3349979,0.573168,7,t,Kern; Kings; Monterey; San Luis Obispo; Santa Barbara; Ventura,62da7bcc-e8bf-4310-b1e5-7eadeef2b6f3,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
