id,legislature_id,jurisdiction_id,district_number,seats,target_population,actual_population,created_at,updated_at,deleted_at,status,fractional_seats,floor_override,map_id,num_geom_parts,is_contiguous,convex_hull_ratio
06b537cb-3ebd-4e66-9082-8c4ab9ec6bad,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,f90fc967-e20c-44a8-b9ca-a000ef9a427f,2,7,802040,802040,2026-08-27 19:11:01,2026-08-27 19:11:01,,active,6.974332,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.736381
07a8ec3a-c3c8-4bf4-ab0a-9367655b50f9,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,d8b09a65-7665-4eaa-ad32-2c5787a3b4f1,2,9,1067177,1067177,2026-08-27 19:10:52,2026-08-27 19:10:52,,active,8.986049,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.845660
17b45bbd-b980-4443-a946-71194041fce2,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,5fd83833-c8fb-465f-a579-511793396d5e,2,8,983843,983843,2026-08-27 19:10:48,2026-08-27 19:10:48,,active,8.489942,f,5572e141-5779-4850-9f59-2b250035c42b,2,t,0.825563
1ce3fc42-2f13-4f9a-91b8-76ed1189b83d,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,515c4a68-6769-436e-8692-621f1ac3fe18,2,7,790539,790539,2026-08-27 19:10:46,2026-08-27 19:10:46,,active,7.053224,f,5572e141-5779-4850-9f59-2b250035c42b,27,t,0.855990
1f4db976-6018-44e6-9df5-122aee7ada9b,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,9eb5fa4c-7604-46b7-ab64-ff348a08e3f1,2,9,1003927,1003927,2026-08-27 19:11:15,2026-08-27 19:11:15,,active,8.848746,f,5572e141-5779-4850-9f59-2b250035c42b,5,f,0.915641
3c28a3af-9964-45e9-a8ac-310344949640,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,ae00b97b-3e30-4980-a142-ba43981f49ae,2,7,780914,780914,2026-08-27 19:10:49,2026-08-27 19:10:49,,active,6.921739,f,5572e141-5779-4850-9f59-2b250035c42b,16,t,0.613343
4661e61d-6df4-4fef-b9c8-1b82c98945ac,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,cecc228c-6f56-4644-8853-b5295840f879,2,6,699989,699989,2026-08-27 19:10:51,2026-08-27 19:10:51,,active,6.035781,f,5572e141-5779-4850-9f59-2b250035c42b,6,t,0.632831
5e40e9df-fc55-4b9c-9495-e4e7f4aa7fdb,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,3388499d-63a3-4b70-9af8-7bfb0dda028f,2,8,930526,930526,2026-08-27 19:11:08,2026-08-27 19:11:08,,active,7.999626,f,5572e141-5779-4850-9f59-2b250035c42b,6,f,0.582135
65055685-5499-4691-b3a8-7c8d9617c59a,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,16819779-8de0-4ac5-97bd-358097805af0,2,6,681183,681183,2026-08-27 19:10:17,2026-08-27 19:10:17,,active,5.863940,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.677111
6ac23b1e-dddb-48bf-a0eb-059861df1e47,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,f96282de-b187-4a54-99cd-3555db16204a,2,6,692044,692044,2026-08-27 19:10:07,2026-08-27 19:10:08,,active,5.839020,f,5572e141-5779-4850-9f59-2b250035c42b,12,t,0.610822
