scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Ontario,3,7,7.032020,f,833439,833439,0.829661,962,t,Northeast / Nord-est; Northwest / Nord-ouest,07987b50-5826-4ac7-99ec-980989e94d54,f96282de-b187-4a54-99cd-3555db16204a
Ontario,4,8,7.912914,f,937843,937843,0.698555,55,t,Kingston--Pembroke; Muskoka--Kawarthas,34c4a05c-2e84-42c3-9d17-4d96cc293d14,f96282de-b187-4a54-99cd-3555db16204a
Ottawa,1,9,9.397041,f,1074376,1074376,0.813352,1,t,Ottawa,7ee6f8c4-dfa4-4442-8c6d-ffafc8e1e0c8,ad25aeef-1615-4e53-9a9a-cb3d62155e51
Ottawa,2,4,3.602959,t,411931,411931,0.702426,43,t,Akwesasne (Part) 59; Alfred and Plantagenet; Athens; Augusta; Beckwith; Brockville; Carleton Place; Casselman; Champlain; Clarence-Rockland; Cornwall; Drummond/North Elmsley; East Hawkesbury; Edwardsburgh/Cardinal; Elizabethtown-Kitley; Front of Yonge; Gananoque; Hawkesbury; Lanark Highlands; Leeds and the Thousand Islands; Merrickville-Wolford; Mississippi Mills; Montague; North Dundas; North Glengarry; North Grenville; North Stormont; Perth; Prescott; Rideau Lakes; Russell; Smiths Falls; South Dundas; South Glengarry; South Stormont; Tay Valley; The Nation / La Nation; Westport,b4ab8921-be4c-40bb-b59f-ae4008377aaf,ad25aeef-1615-4e53-9a9a-cb3d62155e51
Quebec,1,7,6.951197,f,800327,800327,0.836025,6,t,Capitale-Nationale,e5f9b46e-ba8e-4ea1-8468-163e27e254ca,47ad1fe3-0583-4016-8533-622cfaa13a1c
Quebec,2,9,8.824057,f,1015959,1015959,0.670290,866,t,Abitibi-Témiscamingue; Côte-Nord; Nord-du-Québec; Outaouais; Saguenay--Lac-Saint-Jean,6c7b23e7-1c12-4ae3-b97d-9c5489e9c56e,47ad1fe3-0583-4016-8533-622cfaa13a1c
Quebec,3,8,8.335874,f,959752,959752,0.683358,11,t,Laurentides; Mauricie,a2c91ac1-ae5f-4e8d-b35f-f6a059e80ab0,47ad1fe3-0583-4016-8533-622cfaa13a1c
Quebec,4,9,8.872218,f,1021504,1021504,0.740513,35,t,Lanaudière; Laval,2ada16c9-3821-4828-bc37-99cd53f5cc58,47ad1fe3-0583-4016-8533-622cfaa13a1c
Quebec,5,7,6.619500,f,762137,762137,0.338369,29,t,Bas-Saint-Laurent; Chaudière-Appalaches; Gaspésie--Îles-de-la-Madelei,07644db9-929e-4bff-bb1a-2fd56ae3e133,47ad1fe3-0583-4016-8533-622cfaa13a1c
Quebec,6,5,5.397154,f,621402,621402,0.738366,9,t,Centre-du-Québec; Estrie,c86b7dde-112c-496c-a992-a8ad68e4d3ae,47ad1fe3-0583-4016-8533-622cfaa13a1c
Saskatchewan,1,5,5.454801,f,651780,651780,0.959208,1,t,Northern / Nord; Prince Albert; Saskatoon--Biggar,bbfa527d-5c4f-41b2-8d1b-f38306a64359,50c4c579-56d6-44d6-b1a8-ea9da9e0dfee
Saskatchewan,2,5,4.545199,f,543094,543094,0.889616,1,t,Regina--Moose Mountain; Swift Current--Moose Jaw; Yorkton--Melville,a2dd0766-a237-4d1a-bbe6-3248d8584253,50c4c579-56d6-44d6-b1a8-ea9da9e0dfee
Toronto,1,9,9.000208,f,1021111,1021111,0.941852,1,t,sub:Toronto — drawn district 1 (pop 1021111),54273599-fb1f-4f98-9637-0f0ba22c4dac,9eb5fa4c-7604-46b7-ab64-ff348a08e3f1
Toronto,1,8,7.871027,f,912121,912121,0.878917,1,t,Markham; Richmond Hill; Vaughan,1a7bf5ce-b746-444a-8312-f4075fa74276,5fd83833-c8fb-465f-a579-511793396d5e
Toronto,2,8,8.489942,f,983843,983843,0.825563,2,t,Mississauga; Oakville,17b45bbd-b980-4443-a946-71194041fce2,5fd83833-c8fb-465f-a579-511793396d5e
Toronto,2,9,8.848746,f,1003927,1003927,0.915641,5,f,sub:Toronto — drawn district 2 (pop 1003927),1f4db976-6018-44e6-9df5-122aee7ada9b,9eb5fa4c-7604-46b7-ab64-ff348a08e3f1
Toronto,3,8,7.992391,f,906770,906770,0.915157,1,t,sub:Toronto — drawn district 3 (pop 906770),0bcbb1f4-21a7-4d0c-98d9-ad5bf5e01142,9eb5fa4c-7604-46b7-ab64-ff348a08e3f1
Toronto,3,9,8.924034,f,1034147,1034147,0.805437,1,t,Ajax; Aurora; Brock; Chippewas of Georgina Island *; Clarington; East Gwillimbury; Georgina; Mississaugas of Scugog Island; Newmarket; Oshawa; Pickering; Scugog; Uxbridge; Whitby; Whitchurch-Stouffville,20a2d35c-276c-4d65-8556-87970cbf9d51,5fd83833-c8fb-465f-a579-511793396d5e
Toronto,4,9,8.714996,f,1009923,1009923,0.697018,1,t,Brampton; Caledon; Halton Hills; King; Milton,8c8aa3ef-d235-41c2-baf9-82215f8a34d4,5fd83833-c8fb-465f-a579-511793396d5e
