scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Bihār,3,8,8.261356,f,32881045,33588633,0.748432,1,t,Gopalganj; Muzaffarpur; Pashchim Champaran; Purba Champaran; Saran; Sheohar; Sitamarhi; Siwan,83dc6928-11ef-41cd-843c-a9d93652ec49,3e6d7a4d-0fd1-4169-8c47-bf4965a336e2
Bihār,4,8,7.855414,f,32645761,31938173,0.698383,1,t,Begusarai; Darbhanga; Madhubani; Patna; Samastipur; Vaishali,e45e8a7f-ea96-4f90-a5d2-f164fd0b8ba4,3e6d7a4d-0fd1-4169-8c47-bf4965a336e2
Brazil,1,8,7.788997,f,31394405,31394405,0.818062,6,t,Bombinhas; Parana; Rio Grande do Sul; Santa Catarina,3fa2791e-8249-4190-9eb6-257b101b0246,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,2,8,8.362563,f,33706225,33706225,0.741018,1,t,Acre; Amapa; Amazonas; Distrito Federal; Goias; Mato Grosso; Mato Grosso do Sul; Para; Rondonia; Roraima,39f91ef5-0951-44ee-8fa5-8671fb860d0c,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,3,8,7.864611,f,32781717,31699173,0.628564,3,t,Alagoas; Ceara; Fernando de Noronha; Paraiba; Pernambuco; Rio Granda do Norte; Sergipe,e57864b0-86d6-49b3-84ed-defdc03ae716,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,4,9,9.419508,f,37966356,37966356,0.777984,1,t,Minas Gerais; Rio de Jeneiro,b8c23e35-7ed7-498c-b232-301457c46ea4,8865c0ea-20a4-4836-bd0b-aef668dcf660
Brazil,5,8,7.564321,f,32457567,30488824,0.718260,2,t,Bahia; Espirito Santo; Maranhao; Piaui; Raposa; Tocantins,15356cec-594e-446d-b61e-8b6efe67c8fe,8865c0ea-20a4-4836-bd0b-aef668dcf660
California,1,6,5.971331,f,23479548,23479548,0.598991,9,t,Imperial; Kern; Los Angeles; Orange; Riverside; San Diego; San Luis Obispo; Santa Barbara; Ventura,9db35605-7ff1-4932-be1d-6a8305470366,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,2,5,5.028669,f,19772961,19772961,0.717356,3,t,Alameda; Alpine; Amador; Butte; Calaveras; Colusa; Contra Costa; Del Norte; El Dorado; Fresno; Glenn; Humboldt; Inyo; Kings; Lake; Lassen; Madera; Marin; Mariposa; Mendocino; Merced; Modoc; Mono; Monterey; Napa; Nevada; Placer; Plumas; Sacramento; San Benito; San Bernardino; San Francisco; San Joaquin; San Mateo; Santa Clara; Santa Cruz; Shasta; Sierra; Siskiyou; Solano; Sonoma; Stanislaus; Sutter; Tehama; Trinity; Tulare; Tuolumne; Yolo; Yuba,55dff86f-9974-4ee4-aa1d-66b299a50b87,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
Canada,1,5,5.027769,f,19638050,19638050,0.567791,1829,f,Manitoba; New Brunswick; Nova Scotia; Ontario; Prince Edward Island; Saskatchewan,7d1398c2-5523-48d2-af47-956a2f9da812,70f5b9f3-48b5-4be7-8045-f62fb883343b
Canada,2,5,4.972231,f,19421125,19421125,0.512134,5029,t,Alberta; British Columbia; Newfoundland and Labrador; Northwest Territories; Nunavut; Quebec; Yukon,faece28b-4b37-437d-900c-0959414aa833,70f5b9f3-48b5-4be7-8045-f62fb883343b
China,1,6,6.386459,f,26328184,26328184,0.829542,1,t,Xinjiang Uyghur Autonomous Region,5f9cabb0-67e4-46e2-8655-723458b1be07,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,2,9,8.516396,f,35108852,35108852,0.876887,1,t,Shanxi Province,44bf0fc0-b1e9-40fe-9307-c9aa59d0ce74,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,3,9,9.137090,f,37667663,37667663,0.546542,2,f,Inner Mongolia Autonomous Region; Ningxia Ningxia Hui Autonomous Region; Qinghai Province,a5dd9636-4f93-4b64-ba37-a125cbda7e61,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,4,6,6.111788,f,25195853,25195853,0.529652,1,t,Gansu Province,3c40976b-5b85-46af-8559-6c793000aff1,9cc5635f-f158-49c5-be62-9f0328ba2d66
