scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Earth,2,9,9.163118,f,36628612,36628612,0.318491,8,t,Andorra; Austria; Czechia; Holy See; Liechtenstein; Monaco; San Marino; Slovakia; Slovenia; Switzerland,93e0249a-0c57-4c4c-a8fc-29113776c488,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,3,8,7.964155,f,31835883,31835883,0.803970,2,t,Hungary; Republic of Moldova; Romania,a97ed625-80bd-4444-ba7a-2f9c7cf3a76f,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,4,8,8.126704,f,32485655,32485655,0.586228,9,t,Cameroon; Equatorial Guinea; Gabon; Sao Tome and Principe,90462d7b-b16a-40b9-8660-897426e4fcaa,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,5,9,9.174497,f,36674099,36674099,0.498222,28,t,Eswatini; Lesotho; Mozambique,e2571608-111a-4b67-a4b2-9eda1f1810f1,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,6,9,9.391695,f,37542327,37542327,0.659665,22,t,Gibraltar; Morocco,23be45a2-c63f-43ed-b7d8-0dee485408a7,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,7,7,7.007245,f,28010735,28010735,0.822128,144,t,Guinea; Liberia; Sierra Leone,3c17de32-1acf-4e66-b32d-02aa1de0ed6e,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,8,9,9.053893,f,36191998,36191998,0.765123,2,t,Angola,5a755852-13cc-48d2-b62b-422555bc7206,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,9,5,5.201479,f,20792372,20792372,0.558695,3,t,Malawi,ce2ccacf-d5dd-4f8a-8238-5bc5c3d92eb6,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,10,6,6.417600,f,25653689,25653689,0.837986,1,t,Niger,3e5b3660-b17a-483a-9af8-12d672c3341b,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,11,6,5.858077,f,23417055,23417055,0.690518,1,t,Mali,e34b4e22-1d37-48d9-9049-d66f65c6f26a,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,12,9,8.882559,f,35507110,35507110,0.178237,142,t,Ireland; Libya; Malta; Portugal; Tunisia,5f09395e-1b7e-4456-be56-c5e0c4f94ddf,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,13,6,5.781594,f,23111324,23111324,0.797249,1,t,Benin; Togo,358ad089-f5cf-4e08-b7d0-88886f246dfe,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,14,6,5.576914,f,22293137,22293137,0.531337,1,t,Central African Republic; Congo; South Sudan,508685fa-6b2f-4bce-98d7-b4cc380fb896,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,15,5,5.102620,f,20397195,20397195,0.783078,1,t,Zambia,6d1a3105-c92a-43d4-991b-e1351dc04624,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,16,5,4.695080,f,18768096,18768096,0.850811,1,t,Chad,223de359-7ecc-4151-b916-09b4156f6429,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,17,5,5.411513,f,21602692,21602692,0.167267,48,t,Botswana; Namibia; Saint Helena; Zimbabwe,d0df171b-d4f0-4ab1-9a7a-4ba69aa3584a,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,18,7,7.032403,f,28111302,28111302,0.534015,50,t,Cabo Verde; Gambia; Guinea-Bissau; Mauritania; Senegal,62edc4ae-be78-4a81-aefa-3b90da58a7af,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,19,8,7.551358,f,30185771,30185771,0.828456,2,t,Côte d'Ivoire,3ccbc382-5134-4acd-b300-1d324a61ea25,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,20,6,5.706650,f,22811743,22811743,0.777187,1,t,Burkina Faso,860a0c37-dd11-424a-a210-b38ee0c50713,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,21,8,8.346510,f,33364307,33364307,0.857899,1,t,Ghana,2f747fa6-1180-4d35-8466-13d721b1b1d9,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,22,9,8.816725,f,35243942,35243942,0.585377,5,t,Uzbekistan,a1ef60d5-4886-4f82-8974-6708ee2b7888,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,23,7,6.896625,f,27568545,27568545,0.707171,13,t,Kazakhstan; Turkmenistan,fdfa7a8c-1fc6-456b-a986-43d44115dffc,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,24,9,9.184503,f,36714099,36714099,0.078665,121,t,Brunei Darussalam; Malaysia; Palau; Timor-Leste,465f858f-0ade-4811-9f77-4bab8c6ad365,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,25,7,6.962702,f,27832681,27832681,0.147048,48,f,Ecuador; Paraguay; Uruguay,9eddae29-583c-42f5-b8a1-584154afa399,4dc3821a-f4c4-484c-90f9-64970c6818b0
