scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Afghanistan,1,5,5.016144,f,20669683,20669683,0.843621,1,t,Badghis; Bamyan; Daykundi; Farah; Faryab; Ghanzi; Ghor; Helmand; Herat; Jowzjan; Kandahar; Khost; Logar; Nimruz; Paktia; Paktika; Sar-e Pol; Uruzgan; Wardak; Zabul,70801650-a979-427b-ae6c-d96f11dbf44b,8a4860cf-4340-4464-8570-2130fde10320
Afghanistan,2,5,4.983856,t,20536636,20536636,0.631082,1,t,Badakhshan; Baghlan; Balkh; Kabul; Kapisa; Kunar; Kunduz; Laghman; Nangarhar; Nuristan; Panjshir; Parwan; Samangan; Takhar,6615d60b-df87-4d17-8972-72d0c288ad11,8a4860cf-4340-4464-8570-2130fde10320
Algeria,1,6,5.973819,f,24890165,24890165,0.863680,1,t,Adrar; Annaba; Batna; Bejaia; Biskra; Bordj Bou Arreridj‎; Bouira; Béchar; Constantine; Djelfa; El Bayadh; El Oued; El Tarf; Ghardaia; Guelma; Illizi; Jijel; Khenchela; Laghouat; M'Sila; Mila; Naâma; Ouargla; Oum El Bouaghi; Saïda; Skikda; Souk Ahras; Sétif; Tamanrasset; Tindouf; Tissemsilt; Tébessa,34f91577-7b93-4753-bdbf-57359f3eb1bb,b62fde8a-57bb-46f1-9908-38c673073243
Algeria,2,5,5.026181,f,20941795,20941795,0.706302,1,t,Algiers; Aïn Defla; Aïn Témouchent; Blida; Boumerdès; Chlef; Mascara; Mostaganem; Médéa; Oran; Relizane; Sidi Bel Abbès; Tiaret; Tipaza; Tizi Ouzou; Tlemcen,e262d107-75c5-476f-8492-e360d477882b,b62fde8a-57bb-46f1-9908-38c673073243
Andhra Pradesh,1,7,7.108709,f,28091745,28091745,0.747849,1,t,Anantapur; Chittoor; Guntur; Kadapa(YSR); Kurnool; Prakasam; Sri Potti Sriramulu Nellore,74a1c6f0-3491-486c-9c1f-5a9f7edfd312,c5c5061d-a654-4e0c-aed6-10fd0a35dad5
Andhra Pradesh,2,6,5.891291,f,23280831,23280831,0.669686,2,t,East Godavari; Krishna; Srikakulam; Visakhapatnam; Vizianagaram; West Godavari; Yanam,9af78649-55a1-41f7-8855-c6ab64715e28,c5c5061d-a654-4e0c-aed6-10fd0a35dad5
Anhui Province,1,5,4.985743,t,20067303,20067303,0.827859,1,t,Anqingshi; Chaohushi; Chaohushi; Dangtuxian; Dongzhixian; Fanchangxian; Gaochunxian; Guangdexian; Guichishi; Hanshanxian; Hexian; Huainingxian; Huangshanshi; Huangshanshi; Huoshanxian; Jiangpuxian; Jingdexian; Jingxian; Jixixian; Langxixian; Lujiangxian; Maanshanshi; Nanlingxian; Ningguoshi; Qianshanxian; Qimenxian; Qingyangxian; Shexian; Shitaixian; Shuchengxian; Susongxian; Taihuxian; Tongchengxian; Tonglingshi; Tonglingxian; Wangjiangxian; Wuhushi; Wuhuxian; Wuweixian; Xiuningxian; Xuanzhoushi; Yixian; Yuexixian; Zongyangxian,f0ca6e86-5a7f-49fd-9f81-3890c4d4fb91,9f1fe628-cae6-4bdd-aec0-e138a7c71b39
Anhui Province,2,5,5.023164,f,20217919,20217919,0.767940,1,t,Bangbushi; Changfengxian; Chuzhoushi; Dingyuanxian; Feidongxian; Feixixian; Fengyangxian; Hefeishi; Huainanshi; Huoqiuxian; Jiashanxian; Jinzaixian; Laianxian; Liuanshi; Quanjiaoxian; Shouxian; Tianchangshi; Yingshangxian,5adcfcf4-4268-41b4-a714-8401f0f5dc73,9f1fe628-cae6-4bdd-aec0-e138a7c71b39
Anhui Province,3,5,4.991092,t,20088832,20088832,0.758866,1,t,Bozhoushi; Dafengshi; Fengtaixian; Funanxian; Fuyangshi; Fuyangshi; Guzhenxian; Huaibeishi; Huaiyuanxian; Jieshoushi; Lingbixian; Lixingxian; Mengchengxian; Shuzhoushi; Suixixian; Suzhoushi; Taihexian; Woyangxian; Wuhexian; Xiaoxian,c548042e-6235-45d7-9424-ed1cd210b657,9f1fe628-cae6-4bdd-aec0-e138a7c71b39
Argentina,1,5,4.988903,t,20835840,20835840,0.476031,3,t,Buenos Aires; Chubut; Ciudad Autónoma de Buenos Aires; Neuquén; Río Negro; Santa Cruz; Tierra del Fuego,88256e3b-f563-4403-9e7c-f03397912745,2aa6ea56-4ac8-42c7-8ce8-bf0b10247be3
Argentina,2,5,5.011097,f,20928528,20928528,0.775472,1,t,Catamarca; Chaco; Corrientes; Córdoba; Formosa; Jujuy; La Pampa; La Roja; Mendoza; Misiones; Salta; San Juan; San Luis; Santa Fe; Santiago del Estero; Tucumán,af64cac2-5894-4054-afc6-126d174c95ca,2aa6ea56-4ac8-42c7-8ce8-bf0b10247be3
