scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Alabama,1,5,4.998766,t,2374557,2374557,0.825039,4,t,Autauga; Baldwin; Barbour; Bibb; Bullock; Butler; Chambers; Chilton; Choctaw; Clarke; Coffee; Conecuh; Coosa; Covington; Crenshaw; Dale; Dallas; Elmore; Escambia; Geneva; Greene; Hale; Henry; Houston; Lee; Lowndes; Macon; Marengo; Mobile; Monroe; Montgomery; Perry; Pike; Russell; Shelby; Sumter; Tallapoosa; Tuscaloosa; Washington; Wilcox,8a6d77bb-3ef4-4c34-9d1d-fa2678c763fc,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Alabama,2,5,5.001234,f,2375729,2375729,0.863614,1,t,Blount; Calhoun; Cherokee; Clay; Cleburne; Colbert; Cullman; DeKalb; Etowah; Fayette; Franklin; Jackson; Jefferson; Lamar; Lauderdale; Lawrence; Limestone; Madison; Marion; Marshall; Morgan; Pickens; Randolph; St. Clair; Talladega; Walker; Winston,dfd9a962-3629-4f5c-bbff-13ba9b5c272c,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Arizona,1,7,7.000000,f,3370933,3370933,0.885440,1,t,Apache; Cochise; Coconino; Gila; Graham; Greenlee; La Paz; Mohave; Navajo; Pima; Pinal; Santa Cruz; Yavapai; Yuma,e1b4a8d4-3303-4b05-ab52-4025089bd114,cc9f21e4-618a-448e-8c85-1fc00cf5aa4a
California,1,7,6.980150,f,3432276,3432276,0.710017,2,t,Colusa; Contra Costa; Del Norte; Glenn; Humboldt; Lake; Marin; Mendocino; Napa; Siskiyou; Solano; Sonoma; Trinity; Yolo,64adc678-2bec-49ea-86e3-b4b8fe3f35bf,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,2,7,7.091440,f,3486999,3486999,0.631925,1,t,Alpine; Amador; Butte; Calaveras; El Dorado; Lassen; Mariposa; Modoc; Mono; Nevada; Placer; Plumas; Sacramento; Shasta; Sierra; Sutter; Tehama; Tuolumne; Yuba,8e3cf981-b778-484c-8ff8-99423a07f60b,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,3,6,5.827377,f,2865435,2865435,0.791613,1,t,Imperial; Riverside,29023356-1dee-48d0-be07-28a1cf70090b,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,4,7,7.353274,f,3615748,3615748,0.898222,1,t,San Diego,2ff951bd-5d80-4e2b-87ef-1fd658ff5558,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,5,7,7.105065,f,3493699,3493699,0.916053,1,t,Orange,0463c87f-82e1-449e-9466-b74672c1d8a4,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,6,7,6.978641,f,3431534,3431534,0.763802,1,t,Inyo; Kern; San Bernardino,a174ee44-2250-4030-be7e-90f63368be7e,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,7,7,7.117096,f,3499615,3499615,0.549183,7,t,Fresno; Kings; San Luis Obispo; Santa Barbara; Tulare; Ventura,4370346c-df80-4989-9f54-495ed31e0b14,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
