scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Alabama,1,5,4.998766,t,2374557,2374557,0.825039,4,t,Autauga; Baldwin; Barbour; Bibb; Bullock; Butler; Chambers; Chilton; Choctaw; Clarke; Coffee; Conecuh; Coosa; Covington; Crenshaw; Dale; Dallas; Elmore; Escambia; Geneva; Greene; Hale; Henry; Houston; Lee; Lowndes; Macon; Marengo; Mobile; Monroe; Montgomery; Perry; Pike; Russell; Shelby; Sumter; Tallapoosa; Tuscaloosa; Washington; Wilcox,fec127c2-dd66-4f23-b474-f10abd4bc8cd,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Alabama,2,5,5.001234,f,2375729,2375729,0.863614,1,t,Blount; Calhoun; Cherokee; Clay; Cleburne; Colbert; Cullman; DeKalb; Etowah; Fayette; Franklin; Jackson; Jefferson; Lamar; Lauderdale; Lawrence; Limestone; Madison; Marion; Marshall; Morgan; Pickens; Randolph; St. Clair; Talladega; Walker; Winston,21f57362-330b-43db-b9a8-4236a9430dac,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Arizona,1,7,7.000000,f,3370933,3370933,0.885440,1,t,Apache; Cochise; Coconino; Gila; Graham; Greenlee; La Paz; Mohave; Navajo; Pima; Pinal; Santa Cruz; Yavapai; Yuma,9e338204-588c-47be-b374-654e5cdb75c6,cc9f21e4-618a-448e-8c85-1fc00cf5aa4a
California,1,7,7.013055,f,3448456,3448456,0.677719,1,t,Alpine; Amador; Calaveras; Contra Costa; El Dorado; Mariposa; Mono; Sacramento; Tuolumne,4cc980b1-fff9-4c14-9348-7c62970dcc7f,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,2,7,7.058535,f,3470819,3470819,0.922732,2,t,Butte; Colusa; Del Norte; Glenn; Humboldt; Lake; Lassen; Marin; Mendocino; Modoc; Napa; Nevada; Placer; Plumas; Shasta; Sierra; Siskiyou; Solano; Sonoma; Sutter; Tehama; Trinity; Yolo; Yuba,964b616f-6406-4365-9bc3-8678bb8547a6,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,3,6,5.827377,f,2865435,2865435,0.791613,1,t,Imperial; Riverside,76a8ab77-50db-466e-8671-d75105c53bde,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,4,7,7.353274,f,3615748,3615748,0.898222,1,t,San Diego,6992203b-0d11-4c8d-aee7-d10b56f3f4ae,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,5,7,7.105065,f,3493699,3493699,0.916053,1,t,Orange,4337d2fc-cf0b-490e-bac0-42cf391dcef6,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,6,6,5.990912,f,2945848,2945848,0.779388,1,t,Inyo; San Bernardino; Tulare,babfd9da-f86d-4494-90f9-bddd94255081,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,7,7,6.812785,f,3349979,3349979,0.573168,7,t,Kern; Kings; Monterey; San Luis Obispo; Santa Barbara; Ventura,f1dc3f6a-b674-429f-b233-6454ff89fb9d,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
