scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Alabama,1,5,4.998766,t,2374557,2374557,0.825039,4,t,Autauga; Baldwin; Barbour; Bibb; Bullock; Butler; Chambers; Chilton; Choctaw; Clarke; Coffee; Conecuh; Coosa; Covington; Crenshaw; Dale; Dallas; Elmore; Escambia; Geneva; Greene; Hale; Henry; Houston; Lee; Lowndes; Macon; Marengo; Mobile; Monroe; Montgomery; Perry; Pike; Russell; Shelby; Sumter; Tallapoosa; Tuscaloosa; Washington; Wilcox,62c24b66-4a64-4a11-a1b9-be995a866357,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Alabama,2,5,5.001234,f,2375729,2375729,0.863614,1,t,Blount; Calhoun; Cherokee; Clay; Cleburne; Colbert; Cullman; DeKalb; Etowah; Fayette; Franklin; Jackson; Jefferson; Lamar; Lauderdale; Lawrence; Limestone; Madison; Marion; Marshall; Morgan; Pickens; Randolph; St. Clair; Talladega; Walker; Winston,c9449de4-4751-497f-b5aa-c6a555a6f3e2,407ef8b2-ad56-46a1-bdaa-e5ce80b3740e
Arizona,1,7,7.000000,f,3370933,3370933,0.885440,1,t,Apache; Cochise; Coconino; Gila; Graham; Greenlee; La Paz; Mohave; Navajo; Pima; Pinal; Santa Cruz; Yavapai; Yuma,e8c07d04-13d3-4f8b-b937-5866b36c74d9,cc9f21e4-618a-448e-8c85-1fc00cf5aa4a
California,1,6,5.700468,f,2803031,2803031,0.455236,1,t,Amador; Sacramento; San Joaquin; Sutter,f8247834-fad0-4c09-829a-cd410c5c749a,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,2,7,7.353274,f,3615748,3615748,0.898222,1,t,San Diego,3f18cb19-8a51-42e3-9a26-5c1ad655f59e,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,3,7,6.959368,f,3422057,3422057,0.601822,7,t,Kern; Kings; Monterey; San Benito; San Luis Obispo; Santa Barbara; Ventura,8acd2fed-1013-43a3-b4e6-8a648e03d6d6,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,4,6,6.031608,f,2965859,2965859,0.812395,2,t,Contra Costa; Marin; Napa; Solano; Sonoma; Yolo,920743bd-397f-4687-b810-5b41132e9d06,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,5,6,6.018877,f,2959599,2959599,0.749481,1,t,Inyo; Mono; San Bernardino; Tulare,9e8115e5-558f-43b3-80aa-a1ebfd631bb2,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,6,7,7.292066,f,3585651,3585651,0.626618,1,t,Merced; San Mateo; Santa Clara; Santa Cruz,49ed86b2-315a-45bf-8fcc-e1a320031c9e,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
California,7,7,7.105065,f,3493699,3493699,0.916053,1,t,Orange,4ce9b4de-049a-4c67-bd21-cfeb4f1f4804,12ad98fb-6e9e-47b2-9662-7b0dc58a1132
